"Time (s)","Magnetic Field x (µT)","Magnetic Field y (µT)","Magnetic Field z (µT)","Absolute field (µT)"
2.454645208E0,5.347247314E1,6.277496338E0,-4.906079102E1,7.284005464E1
2.464599208E0,5.365747070E1,6.301330566E0,-4.893536377E1,7.289376349E1
2.474553208E0,5.390985107E1,6.210723877E0,-4.903131104E1,7.313627414E1
2.484506208E0,5.387048340E1,6.171844482E0,-4.872253418E1,7.289722891E1
2.494460208E0,5.365318298E1,6.156311035E0,-4.862567139E1,7.267062768E1
2.504414208E0,5.379051208E1,6.159851074E0,-4.881446838E1,7.289866445E1
2.514368208E0,5.366438293E1,6.252716064E0,-4.860577393E1,7.267381724E1
2.524321208E0,5.363694763E1,6.315216064E0,-4.838317871E1,7.251024815E1
2.534275208E0,5.384231567E1,6.184844971E0,-4.839401245E1,7.265829413E1
2.544229208E0,5.392407227E1,6.249237061E0,-4.869779968E1,7.292691017E1
2.554183208E0,5.370532227E1,6.336822510E0,-4.832942200E1,7.252689149E1
2.564136208E0,5.390473938E1,6.108947754E0,-4.832685852E1,7.265346120E1
2.574090208E0,5.386157227E1,6.198516846E0,-4.844223022E1,7.270584741E1
2.584044208E0,5.394157410E1,6.241912842E0,-4.849507141E1,7.280403040E1
2.593997208E0,5.406997681E1,6.314025879E0,-4.878155518E1,7.309630251E1
2.603951208E0,5.410044861E1,6.213775635E0,-4.850534058E1,7.292624776E1
2.613905208E0,5.402612305E1,6.250610352E0,-4.841641235E1,7.281511578E1
2.623859208E0,5.400448608E1,6.263854980E0,-4.876152039E1,7.303017367E1
2.633812208E0,5.406970215E1,6.246093750E0,-4.858818054E1,7.296134364E1
2.643766208E0,5.409020996E1,6.198547363E0,-4.840791321E1,7.285258310E1
2.653720208E0,5.391326904E1,6.128601074E0,-4.847015381E1,7.275682882E1
2.663674208E0,5.392770386E1,6.099914551E0,-4.865638733E1,7.288930120E1
2.673627208E0,5.400457764E1,6.158020020E0,-4.856863403E1,7.289257732E1
2.683581208E0,5.391102600E1,6.192840576E0,-4.834298706E1,7.267595474E1
2.693535208E0,5.384077454E1,6.295501709E0,-4.822396851E1,7.255352151E1
2.703489208E0,5.405921936E1,6.162872314E0,-4.832933044E1,7.277433871E1
2.713442208E0,5.385137939E1,6.306213379E0,-4.857823181E1,7.279824171E1
2.723396208E0,5.378443909E1,6.301483154E0,-4.844009399E1,7.265615792E1
2.733350208E0,5.402024841E1,6.097717285E0,-4.871928406E1,7.299957557E1
2.743304208E0,5.377827454E1,6.360107422E0,-4.891212463E1,7.297225305E1
2.753257208E0,5.369744873E1,6.286712646E0,-4.884985352E1,7.286457949E1
2.763211208E0,5.382409668E1,6.195953369E0,-4.879336548E1,7.291238397E1
2.773165208E0,5.346693420E1,6.190856934E0,-4.863128662E1,7.253993246E1
2.783118208E0,5.336032104E1,6.240905762E0,-4.853948975E1,7.240410784E1
2.793072208E0,5.341378784E1,6.113342285E0,-4.873571777E1,7.256428786E1
2.803026208E0,5.318835449E1,6.160064697E0,-4.877699280E1,7.243025940E1
2.812980208E0,5.303152466E1,6.087036133E0,-4.844613647E1,7.208621752E1
2.822933208E0,5.307629395E1,6.076293945E0,-4.886677551E1,7.240149222E1
2.832887208E0,5.296191406E1,6.171142578E0,-4.884883118E1,7.231359242E1
2.842841208E0,5.285313416E1,6.136871338E0,-4.873501587E1,7.215411805E1
2.852795208E0,5.292237854E1,6.075012207E0,-4.899093628E1,7.237261748E1
2.862748208E0,5.284829712E1,6.113555908E0,-4.916831970E1,7.244198877E1
2.872702208E0,5.283103943E1,6.266296387E0,-4.883485413E1,7.221653671E1
2.882656208E0,5.300505066E1,6.159576416E0,-4.886094666E1,7.235238686E1
2.892610208E0,5.285794067E1,6.130035400E0,-4.891488647E1,7.227866452E1
2.902563208E0,5.290866089E1,6.091156006E0,-4.856185913E1,7.207414752E1
2.912517208E0,5.286979675E1,6.113281250E0,-4.875947571E1,7.218084294E1
2.922471208E0,5.283012390E1,6.158599854E0,-4.878826904E1,7.217510332E1
2.932425208E0,5.308670044E1,6.038208008E0,-4.856416321E1,7.220204753E1
2.942378208E0,5.309996033E1,6.094055176E0,-4.851707458E1,7.218483097E1
2.952332208E0,5.321714783E1,6.227020264E0,-4.849909973E1,7.227034855E1
2.962286208E0,5.338116455E1,6.211486816E0,-4.856413269E1,7.243346106E1
2.972240208E0,5.348114014E1,6.341857910E0,-4.864254761E1,7.257099248E1
2.982193208E0,5.354374695E1,6.466918945E0,-4.859614563E1,7.259710220E1
2.992147208E0,5.378446960E1,6.286376953E0,-4.866325378E1,7.280384588E1
3.002101208E0,5.377963257E1,6.466522217E0,-4.859532166E1,7.277066769E1
3.012054208E0,5.401660156E1,6.414978027E0,-4.828791809E1,7.273697974E1
3.022008208E0,5.417335510E1,6.462707520E0,-4.842382812E1,7.294783151E1
3.031962208E0,5.405781555E1,6.624694824E0,-4.828709412E1,7.278583284E1
3.041916208E0,5.411791992E1,6.658325195E0,-4.792820740E1,7.259611295E1
